InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,SessionID,Stage,Year,Month
Browse_3323,P00009,Red Sunglasses M,2,2022-10-10,114.39,C00408,France,S20221010_C00408_1850,Browse,2022,10
Cart_6170,P00079,Grey Winter Jacket L,4,2022-10-11,75.3,C00408,France,S20221011_C00408_2912,Cart,2022,10
View_8108,P00055,Yellow Premium T-shirt M,4,2022-12-18,143.15,C00409,USA,S20221218_C00409_7239,View,2022,12
Browse_4865,P00052,White Backpack S,3,2022-12-24,30.04,C00409,USA,S20221224_C00409_8203,Browse,2022,12
View_2179,P00051,Yellow Water Bottle XXL,4,2023-01-24,165.82,C00409,USA,S20230124_C00409_1692,View,2023,1
Browse_1509,P00080,Yellow Backpack M,1,2023-03-15,125.49,C00409,USA,S20230315_C00409_7891,Browse,2023,3
Browse_2427,P00087,Blue Classic Jeans XL,4,2023-03-18,80.46,C00409,USA,S20230318_C00409_2796,Browse,2023,3
INV10107,P00010,Grey Cotton Socks XS,5,2023-04-15,164.98,C00409,USA,S20230415_C00409_9875,Purchase,2023,4
Checkout_9405,P00004,Orange Protein Powder XL,3,2023-04-16,106.22,C00409,USA,S20230416_C00409_7325,Checkout,2023,4
View_9671,P00000,Black Protein Powder XXL,5,2023-05-19,188.5,C00409,USA,S20230519_C00409_2684,View,2023,5
View_6592,P00023,Green Premium T-shirt L,5,2023-06-12,121.41,C00409,USA,S20230612_C00409_8821,View,2023,6
Browse_4215,P00032,Black Running Shoes XL,1,2023-06-13,182.74,C00409,USA,S20230613_C00409_2802,Browse,2023,6
INV10339,P00077,Pink Yoga Mat M,4,2023-06-15,190.68,C00409,USA,S20230615_C00409_7277,Purchase,2023,6
Browse_4434,P00095,Blue Yoga Mat XS,4,2022-09-25,59.95,C00410,France,S20220925_C00410_5382,Browse,2022,9
Browse_1350,P00028,Yellow Sunglasses L,2,2022-09-30,182.55,C00410,France,S20220930_C00410_2932,Browse,2022,9
View_5741,P00082,Green Protein Powder One Size,5,2022-10-07,36.43,C00410,France,S20221007_C00410_5041,View,2022,10
View_3939,P00017,Purple Wireless Earbuds XXL,1,2022-10-16,43.44,C00410,France,S20221016_C00410_3436,View,2022,10
View_549,P00090,Black Water Bottle XXL,5,2022-10-22,92.9,C00410,France,S20221022_C00410_6993,View,2022,10
Browse_1777,P00033,Purple Summer Dress XL,3,2022-10-27,114.0,C00410,France,S20221027_C00410_2831,Browse,2022,10
View_6649,P00083,Orange Laptop Sleeve L,5,2022-10-28,26.77,C00410,France,S20221028_C00410_7754,View,2022,10
Browse_9489,P00043,Grey Laptop Sleeve XL,2,2022-10-28,8.26,C00410,France,S20221028_C00410_7569,Browse,2022,10
View_5497,P00069,Pink Protein Powder One Size,1,2022-10-31,156.57,C00410,France,S20221031_C00410_7667,View,2022,10
View_3826,P00085,Pink Premium T-shirt S,2,2022-11-06,116.31,C00410,France,S20221106_C00410_4279,View,2022,11
Browse_5934,P00089,Grey Yoga Mat XXL,3,2022-11-07,77.46,C00410,France,S20221107_C00410_9247,Browse,2022,11
View_1756,P00003,Blue Classic Jeans M,2,2022-03-28,79.19,C00411,USA,S20220328_C00411_8056,View,2022,3
INV10059,P00058,Blue Leather Wallet M,3,2022-04-14,30.48,C00411,USA,S20220414_C00411_8074,Purchase,2022,4
INV10155,P00041,Green Water Bottle S,5,2022-04-21,159.28,C00411,USA,S20220421_C00411_8368,Purchase,2022,4
Browse_7555,P00038,Red Cotton Socks L,1,2022-04-27,105.73,C00411,USA,S20220427_C00411_6568,Browse,2022,4
View_7683,P00014,Pink Classic Jeans L,1,2022-05-03,194.78,C00411,USA,S20220503_C00411_4574,View,2022,5
Browse_8089,P00097,Orange Backpack S,3,2022-06-03,99.86,C00411,USA,S20220603_C00411_6289,Browse,2022,6
Browse_3430,P00014,Pink Classic Jeans L,4,2022-06-26,194.78,C00411,USA,S20220626_C00411_8327,Browse,2022,6
Browse_2347,P00073,Orange Protein Powder M,3,2022-07-02,62.78,C00411,USA,S20220702_C00411_3013,Browse,2022,7
View_2463,P00098,Pink Laptop Sleeve One Size,3,2022-07-22,19.75,C00411,USA,S20220722_C00411_2418,View,2022,7
Cart_5176,P00036,White Protein Powder One Size,1,2022-07-27,16.68,C00411,USA,S20220727_C00411_8932,Cart,2022,7
Browse_1297,P00047,White Backpack One Size,2,2022-07-30,43.49,C00411,USA,S20220730_C00411_6696,Browse,2022,7
Checkout_1408,P00017,Purple Wireless Earbuds XXL,4,2022-08-01,43.44,C00411,USA,S20220801_C00411_4746,Checkout,2022,8
Browse_7140,P00086,Red Leather Wallet XXL,2,2022-08-02,123.12,C00411,USA,S20220802_C00411_6928,Browse,2022,8
Browse_893,P00039,Yellow Protein Powder One Size,3,2022-08-09,107.47,C00411,USA,S20220809_C00411_5943,Browse,2022,8
View_9617,P00017,Purple Wireless Earbuds XXL,4,2022-08-19,43.44,C00411,USA,S20220819_C00411_6066,View,2022,8
View_8415,P00054,Pink Water Bottle XL,5,2022-08-20,106.1,C00411,USA,S20220820_C00411_2889,View,2022,8
Browse_6421,P00006,Black Classic Jeans XS,4,2022-08-23,172.34,C00411,USA,S20220823_C00411_8907,Browse,2022,8
Checkout_8140,P00023,Green Premium T-shirt L,5,2022-09-09,121.41,C00411,USA,S20220909_C00411_9855,Checkout,2022,9
View_706,P00064,Orange Cotton Socks XL,3,2022-03-01,71.6,C00412,Italy,S20220301_C00412_3553,View,2022,3
Cart_404,P00070,White Sunglasses S,5,2022-03-08,127.35,C00412,Italy,S20220308_C00412_8409,Cart,2022,3
Cart_9070,P00029,Red Cotton Socks XXL,1,2022-03-16,133.04,C00412,Italy,S20220316_C00412_7847,Cart,2022,3
Browse_6518,P00007,Pink Protein Powder XL,5,2022-04-30,124.82,C00412,Italy,S20220430_C00412_4987,Browse,2022,4
View_4618,P00080,Yellow Backpack M,2,2022-05-02,125.49,C00412,Italy,S20220502_C00412_6624,View,2022,5
Browse_2415,P00063,White Cotton Socks S,1,2022-06-05,73.89,C00412,Italy,S20220605_C00412_9474,Browse,2022,6
Browse_8671,P00004,Orange Protein Powder XL,2,2022-06-14,106.22,C00412,Italy,S20220614_C00412_7917,Browse,2022,6
View_7624,P00002,White Summer Dress L,1,2022-06-23,33.9,C00412,Italy,S20220623_C00412_4540,View,2022,6
Browse_2657,P00061,Blue Backpack M,5,2022-06-29,162.45,C00412,Italy,S20220629_C00412_8356,Browse,2022,6
View_2804,P00097,Orange Backpack S,2,2022-07-26,99.86,C00412,Italy,S20220726_C00412_9742,View,2022,7
Cart_527,P00096,Yellow Backpack One Size,5,2022-08-24,152.36,C00412,Italy,S20220824_C00412_3507,Cart,2022,8
Browse_4663,P00053,Red Water Bottle M,4,2022-08-30,154.68,C00412,Italy,S20220830_C00412_2517,Browse,2022,8
View_64,P00057,White Backpack L,3,2022-09-10,165.97,C00412,Italy,S20220910_C00412_3792,View,2022,9
Browse_7219,P00069,Pink Protein Powder One Size,4,2022-11-01,156.57,C00412,Italy,S20221101_C00412_5496,Browse,2022,11
INV10165,P00025,White Protein Powder XS,5,2022-11-08,138.6,C00412,Italy,S20221108_C00412_1780,Purchase,2022,11
INV10086,P00031,Green Winter Jacket XS,4,2022-11-15,84.19,C00412,Italy,S20221115_C00412_7145,Purchase,2022,11
Browse_9625,P00080,Yellow Backpack M,1,2022-12-31,125.49,C00412,Italy,S20221231_C00412_8278,Browse,2022,12
Browse_5502,P00080,Yellow Backpack M,1,2023-01-25,125.49,C00412,Italy,S20230125_C00412_5481,Browse,2023,1
Cart_3148,P00016,Purple Sunglasses M,2,2023-01-27,71.99,C00412,Italy,S20230127_C00412_5417,Cart,2023,1
View_4240,P00038,Red Cotton Socks L,4,2023-02-25,105.73,C00412,Italy,S20230225_C00412_6003,View,2023,2
View_4852,P00003,Blue Classic Jeans M,1,2023-03-02,79.19,C00412,Italy,S20230302_C00412_9835,View,2023,3
Browse_5436,P00074,Purple Leather Wallet XXL,4,2023-05-18,172.23,C00412,Italy,S20230518_C00412_5194,Browse,2023,5
Browse_5488,P00023,Green Premium T-shirt L,1,2022-09-24,121.41,C00413,USA,S20220924_C00413_6311,Browse,2022,9
Cart_7404,P00002,White Summer Dress L,3,2022-09-24,33.9,C00413,USA,S20220924_C00413_8636,Cart,2022,9
INV10307,P00023,Green Premium T-shirt L,2,2022-10-27,121.41,C00413,USA,S20221027_C00413_8138,Purchase,2022,10
Browse_6611,P00068,Yellow Water Bottle XS,4,2022-12-30,41.09,C00413,USA,S20221230_C00413_8121,Browse,2022,12
View_5358,P00092,Grey Classic Jeans XL,5,2023-01-14,89.57,C00413,USA,S20230114_C00413_7664,View,2023,1
Browse_6080,P00070,White Sunglasses S,4,2023-02-08,127.35,C00413,USA,S20230208_C00413_1150,Browse,2023,2
Browse_5761,P00078,Purple Sunglasses XL,2,2023-02-11,130.04,C00413,USA,S20230211_C00413_8185,Browse,2023,2
View_4641,P00062,Pink Smart Watch M,3,2023-02-23,189.1,C00413,USA,S20230223_C00413_4103,View,2023,2
Browse_7496,P00013,Black Leather Wallet M,1,2023-03-03,155.73,C00413,USA,S20230303_C00413_3183,Browse,2023,3
Browse_7618,P00093,Purple Yoga Mat XXL,1,2023-04-15,182.72,C00413,USA,S20230415_C00413_2482,Browse,2023,4
Cart_8771,P00007,Pink Protein Powder XL,3,2023-04-15,124.82,C00413,USA,S20230415_C00413_2833,Cart,2023,4
Browse_8589,P00022,Black Protein Powder XXL,5,2023-04-27,133.57,C00413,USA,S20230427_C00413_2187,Browse,2023,4
View_8444,P00008,White Laptop Sleeve One Size,4,2023-05-11,186.92,C00413,USA,S20230511_C00413_4115,View,2023,5
View_8686,P00038,Red Cotton Socks L,4,2023-05-31,105.73,C00413,USA,S20230531_C00413_5716,View,2023,5
Browse_208,P00033,Purple Summer Dress XL,1,2023-06-11,114.0,C00413,USA,S20230611_C00413_4644,Browse,2023,6
Browse_8464,P00053,Red Water Bottle M,1,2022-02-14,154.68,C00414,Spain,S20220214_C00414_7073,Browse,2022,2
Cart_3882,P00079,Grey Winter Jacket L,3,2022-02-26,75.3,C00414,Spain,S20220226_C00414_6772,Cart,2022,2
Browse_9250,P00021,Pink Sunglasses XS,3,2022-03-05,149.58,C00414,Spain,S20220305_C00414_2097,Browse,2022,3
Browse_5049,P00080,Yellow Backpack M,3,2022-04-19,125.49,C00414,Spain,S20220419_C00414_1278,Browse,2022,4
Cart_7307,P00052,White Backpack S,1,2022-05-02,30.04,C00414,Spain,S20220502_C00414_8349,Cart,2022,5
View_6059,P00003,Blue Classic Jeans M,3,2022-05-26,79.19,C00414,Spain,S20220526_C00414_4101,View,2022,5
Checkout_9985,P00064,Orange Cotton Socks XL,2,2022-06-25,71.6,C00414,Spain,S20220625_C00414_2501,Checkout,2022,6
Cart_4325,P00049,Orange Smart Watch L,1,2022-07-02,29.67,C00414,Spain,S20220702_C00414_1648,Cart,2022,7
Browse_571,P00048,Green Backpack L,4,2022-07-14,125.7,C00414,Spain,S20220714_C00414_6167,Browse,2022,7
Browse_7449,P00058,Blue Leather Wallet M,2,2022-09-05,30.48,C00414,Spain,S20220905_C00414_6935,Browse,2022,9
Cart_6089,P00032,Black Running Shoes XL,1,2022-09-14,182.74,C00414,Spain,S20220914_C00414_1656,Cart,2022,9
Browse_6559,P00099,Grey Leather Wallet One Size,2,2022-09-18,135.12,C00414,Spain,S20220918_C00414_5405,Browse,2022,9
View_7868,P00027,Grey Protein Powder M,1,2022-11-23,13.74,C00414,Spain,S20221123_C00414_5396,View,2022,11
Browse_3353,P00037,Blue Leather Wallet XS,4,2022-12-01,54.31,C00414,Spain,S20221201_C00414_4943,Browse,2022,12
Browse_2708,P00060,Purple Smart Watch M,3,2022-12-07,161.73,C00414,Spain,S20221207_C00414_3381,Browse,2022,12
Browse_3358,P00058,Blue Leather Wallet M,1,2023-01-14,30.48,C00414,Spain,S20230114_C00414_8104,Browse,2023,1
View_3070,P00075,Purple Water Bottle S,5,2023-01-23,116.62,C00414,Spain,S20230123_C00414_5338,View,2023,1
Browse_7196,P00077,Pink Yoga Mat M,1,2023-04-11,190.68,C00414,Spain,S20230411_C00414_3043,Browse,2023,4
View_1008,P00021,Pink Sunglasses XS,3,2023-04-22,149.58,C00414,Spain,S20230422_C00414_1973,View,2023,4
View_3564,P00062,Pink Smart Watch M,2,2023-05-15,189.1,C00414,Spain,S20230515_C00414_5577,View,2023,5
View_1338,P00028,Yellow Sunglasses L,5,2023-06-16,182.55,C00414,Spain,S20230616_C00414_9984,View,2023,6
Checkout_3693,P00034,Red Cotton Socks XS,5,2022-09-18,18.69,C00415,Germany,S20220918_C00415_7270,Checkout,2022,9
View_5352,P00007,Pink Protein Powder XL,3,2022-10-08,124.82,C00415,Germany,S20221008_C00415_2570,View,2022,10
Browse_4879,P00017,Purple Wireless Earbuds XXL,4,2022-10-17,43.44,C00415,Germany,S20221017_C00415_7808,Browse,2022,10
Cart_8811,P00096,Yellow Backpack One Size,4,2022-11-03,152.36,C00415,Germany,S20221103_C00415_1488,Cart,2022,11
Cart_5538,P00012,Orange Running Shoes One Size,1,2022-11-05,45.43,C00415,Germany,S20221105_C00415_6115,Cart,2022,11
INV10045,P00025,White Protein Powder XS,2,2022-11-06,138.6,C00415,Germany,S20221106_C00415_9875,Purchase,2022,11
Checkout_4816,P00029,Red Cotton Socks XXL,1,2022-11-18,133.04,C00415,Germany,S20221118_C00415_2188,Checkout,2022,11
Browse_8832,P00050,Yellow Water Bottle XS,3,2022-06-11,105.29,C00416,Canada,S20220611_C00416_6871,Browse,2022,6
Cart_8760,P00093,Purple Yoga Mat XXL,2,2022-06-15,182.72,C00416,Canada,S20220615_C00416_3475,Cart,2022,6
Cart_8628,P00048,Green Backpack L,5,2022-07-12,125.7,C00416,Canada,S20220712_C00416_1831,Cart,2022,7
Cart_2456,P00051,Yellow Water Bottle XXL,2,2022-07-31,165.82,C00416,Canada,S20220731_C00416_5694,Cart,2022,7
View_3104,P00090,Black Water Bottle XXL,5,2022-08-21,92.9,C00416,Canada,S20220821_C00416_3218,View,2022,8
Browse_9666,P00063,White Cotton Socks S,1,2022-08-23,73.89,C00416,Canada,S20220823_C00416_3387,Browse,2022,8
Browse_8340,P00080,Yellow Backpack M,3,2022-09-07,125.49,C00416,Canada,S20220907_C00416_6445,Browse,2022,9
View_2078,P00027,Grey Protein Powder M,3,2022-10-15,13.74,C00416,Canada,S20221015_C00416_9312,View,2022,10
Browse_5897,P00040,Grey Sunglasses One Size,5,2022-10-22,32.45,C00416,Canada,S20221022_C00416_2315,Browse,2022,10
View_1529,P00027,Grey Protein Powder M,3,2022-11-12,13.74,C00416,Canada,S20221112_C00416_5843,View,2022,11
Browse_5859,P00025,White Protein Powder XS,5,2022-11-14,138.6,C00416,Canada,S20221114_C00416_8210,Browse,2022,11
View_7333,P00079,Grey Winter Jacket L,3,2022-12-09,75.3,C00416,Canada,S20221209_C00416_3027,View,2022,12
Browse_4876,P00094,Pink Sunglasses One Size,1,2023-01-08,134.69,C00416,Canada,S20230108_C00416_8856,Browse,2023,1
Cart_6107,P00025,White Protein Powder XS,5,2023-01-15,138.6,C00416,Canada,S20230115_C00416_6857,Cart,2023,1
Cart_9059,P00046,Red Protein Powder L,2,2023-01-21,52.77,C00416,Canada,S20230121_C00416_1357,Cart,2023,1
Browse_7306,P00091,Yellow Laptop Sleeve S,3,2022-05-16,110.16,C00417,France,S20220516_C00417_9232,Browse,2022,5
View_1385,P00098,Pink Laptop Sleeve One Size,3,2022-05-17,19.75,C00417,France,S20220517_C00417_4901,View,2022,5
View_9657,P00062,Pink Smart Watch M,2,2022-05-31,189.1,C00417,France,S20220531_C00417_6376,View,2022,5
View_9878,P00004,Orange Protein Powder XL,1,2022-06-07,106.22,C00417,France,S20220607_C00417_6483,View,2022,6
View_4771,P00075,Purple Water Bottle S,4,2022-06-18,116.62,C00417,France,S20220618_C00417_5926,View,2022,6
View_2821,P00094,Pink Sunglasses One Size,3,2022-07-26,134.69,C00417,France,S20220726_C00417_1701,View,2022,7
Cart_1499,P00025,White Protein Powder XS,1,2022-08-24,138.6,C00417,France,S20220824_C00417_3264,Cart,2022,8
Checkout_5219,P00017,Purple Wireless Earbuds XXL,1,2022-09-25,43.44,C00417,France,S20220925_C00417_6803,Checkout,2022,9
Browse_4478,P00061,Blue Backpack M,1,2022-12-01,162.45,C00417,France,S20221201_C00417_8664,Browse,2022,12
Browse_8101,P00066,Purple Protein Powder L,1,2023-02-22,80.81,C00417,France,S20230222_C00417_9442,Browse,2023,2
Browse_3846,P00084,Grey Laptop Sleeve XS,1,2022-06-29,8.99,C00418,Germany,S20220629_C00418_9421,Browse,2022,6
View_2423,P00026,Blue Classic Jeans One Size,1,2022-07-01,138.12,C00418,Germany,S20220701_C00418_8434,View,2022,7
Browse_8433,P00024,White Winter Jacket XS,2,2022-07-20,189.66,C00418,Germany,S20220720_C00418_7719,Browse,2022,7
View_8695,P00081,Pink Wireless Earbuds XS,2,2022-07-31,123.96,C00418,Germany,S20220731_C00418_2231,View,2022,7
Browse_8610,P00052,White Backpack S,3,2022-10-08,30.04,C00418,Germany,S20221008_C00418_9772,Browse,2022,10
Browse_9074,P00034,Red Cotton Socks XS,1,2022-11-01,18.69,C00418,Germany,S20221101_C00418_9818,Browse,2022,11
Browse_9958,P00045,Pink Leather Wallet M,3,2022-11-12,91.33,C00418,Germany,S20221112_C00418_6429,Browse,2022,11
View_8730,P00071,Orange Backpack M,4,2022-11-22,57.56,C00418,Germany,S20221122_C00418_8528,View,2022,11
View_9599,P00044,Pink Winter Jacket XS,5,2023-01-10,37.04,C00418,Germany,S20230110_C00418_3663,View,2023,1
Browse_5634,P00038,Red Cotton Socks L,1,2023-02-04,105.73,C00418,Germany,S20230204_C00418_2931,Browse,2023,2
Cart_865,P00012,Orange Running Shoes One Size,4,2023-05-13,45.43,C00418,Germany,S20230513_C00418_5109,Cart,2023,5
Browse_924,P00014,Pink Classic Jeans L,5,2023-05-22,194.78,C00418,Germany,S20230522_C00418_3914,Browse,2023,5
Browse_9907,P00056,Orange Wireless Earbuds One Size,4,2023-05-28,168.47,C00418,Germany,S20230528_C00418_5799,Browse,2023,5
View_4777,P00049,Orange Smart Watch L,5,2023-06-03,29.67,C00418,Germany,S20230603_C00418_5014,View,2023,6
Browse_2363,P00022,Black Protein Powder XXL,5,2023-06-07,133.57,C00418,Germany,S20230607_C00418_1172,Browse,2023,6
Browse_4688,P00090,Black Water Bottle XXL,3,2023-06-07,92.9,C00418,Germany,S20230607_C00418_1592,Browse,2023,6
Browse_8897,P00049,Orange Smart Watch L,2,2023-06-11,29.67,C00418,Germany,S20230611_C00418_1082,Browse,2023,6
View_4276,P00038,Red Cotton Socks L,5,2023-06-19,105.73,C00418,Germany,S20230619_C00418_2871,View,2023,6
View_2260,P00007,Pink Protein Powder XL,1,2022-06-26,124.82,C00419,Germany,S20220626_C00419_2025,View,2022,6
Browse_3308,P00005,Red Winter Jacket M,2,2022-07-07,47.94,C00419,Germany,S20220707_C00419_7221,Browse,2022,7
Browse_4798,P00004,Orange Protein Powder XL,4,2022-08-18,106.22,C00419,Germany,S20220818_C00419_8629,Browse,2022,8
View_1602,P00089,Grey Yoga Mat XXL,4,2022-08-19,77.46,C00419,Germany,S20220819_C00419_1464,View,2022,8
Browse_8280,P00067,Red Leather Wallet S,5,2022-09-04,21.92,C00419,Germany,S20220904_C00419_2224,Browse,2022,9
Browse_6072,P00094,Pink Sunglasses One Size,1,2022-09-12,134.69,C00419,Germany,S20220912_C00419_3997,Browse,2022,9
View_8478,P00057,White Backpack L,3,2022-10-03,165.97,C00419,Germany,S20221003_C00419_8220,View,2022,10
Browse_5339,P00013,Black Leather Wallet M,1,2022-10-11,155.73,C00419,Germany,S20221011_C00419_6467,Browse,2022,10
Browse_3971,P00098,Pink Laptop Sleeve One Size,5,2022-11-28,19.75,C00419,Germany,S20221128_C00419_1496,Browse,2022,11
Cart_5706,P00082,Green Protein Powder One Size,3,2022-12-08,36.43,C00419,Germany,S20221208_C00419_4747,Cart,2022,12
Browse_8113,P00095,Blue Yoga Mat XS,1,2023-01-16,59.95,C00419,Germany,S20230116_C00419_3059,Browse,2023,1
Checkout_6236,P00066,Purple Protein Powder L,5,2023-02-02,80.81,C00419,Germany,S20230202_C00419_8916,Checkout,2023,2
Browse_8891,P00086,Red Leather Wallet XXL,3,2023-05-24,123.12,C00419,Germany,S20230524_C00419_4184,Browse,2023,5
Browse_4171,P00078,Purple Sunglasses XL,3,2023-05-26,130.04,C00419,Germany,S20230526_C00419_3839,Browse,2023,5
Browse_92,P00071,Orange Backpack M,5,2023-05-31,57.56,C00419,Germany,S20230531_C00419_2065,Browse,2023,5
View_4344,P00038,Red Cotton Socks L,3,2023-06-02,105.73,C00419,Germany,S20230602_C00419_2269,View,2023,6
Cart_5587,P00000,Black Protein Powder XXL,3,2022-03-05,188.5,C00420,UK,S20220305_C00420_4845,Cart,2022,3
Browse_8942,P00002,White Summer Dress L,3,2022-03-11,33.9,C00420,UK,S20220311_C00420_3889,Browse,2022,3
Browse_7053,P00075,Purple Water Bottle S,3,2022-03-28,116.62,C00420,UK,S20220328_C00420_2118,Browse,2022,3
Browse_9869,P00014,Pink Classic Jeans L,1,2022-05-08,194.78,C00420,UK,S20220508_C00420_9783,Browse,2022,5
Browse_2570,P00047,White Backpack One Size,2,2022-05-16,43.49,C00420,UK,S20220516_C00420_6000,Browse,2022,5
Browse_4540,P00087,Blue Classic Jeans XL,2,2022-05-26,80.46,C00420,UK,S20220526_C00420_2338,Browse,2022,5
Browse_9151,P00061,Blue Backpack M,1,2022-05-29,162.45,C00420,UK,S20220529_C00420_5437,Browse,2022,5
INV10348,P00081,Pink Wireless Earbuds XS,5,2022-05-31,123.96,C00420,UK,S20220531_C00420_8389,Purchase,2022,5
View_915,P00083,Orange Laptop Sleeve L,3,2022-06-07,26.77,C00420,UK,S20220607_C00420_5421,View,2022,6
View_4056,P00061,Blue Backpack M,5,2022-06-24,162.45,C00421,UK,S20220624_C00421_9827,View,2022,6
INV10161,P00027,Grey Protein Powder M,1,2022-07-18,13.74,C00421,UK,S20220718_C00421_3254,Purchase,2022,7
Checkout_2368,P00001,Orange Sunglasses XXL,5,2022-07-25,117.64,C00421,UK,S20220725_C00421_6590,Checkout,2022,7
Browse_5788,P00069,Pink Protein Powder One Size,1,2022-07-25,156.57,C00421,UK,S20220725_C00421_4720,Browse,2022,7
Checkout_8877,P00000,Black Protein Powder XXL,1,2022-08-03,188.5,C00421,UK,S20220803_C00421_7742,Checkout,2022,8
Browse_5490,P00008,White Laptop Sleeve One Size,5,2022-09-10,186.92,C00421,UK,S20220910_C00421_4095,Browse,2022,9
Cart_8520,P00098,Pink Laptop Sleeve One Size,3,2022-10-03,19.75,C00421,UK,S20221003_C00421_6515,Cart,2022,10
Browse_1062,P00002,White Summer Dress L,1,2022-10-09,33.9,C00421,UK,S20221009_C00421_6906,Browse,2022,10
Checkout_4967,P00004,Orange Protein Powder XL,3,2022-10-23,106.22,C00421,UK,S20221023_C00421_8159,Checkout,2022,10
Browse_1164,P00097,Orange Backpack S,1,2022-11-05,99.86,C00421,UK,S20221105_C00421_2422,Browse,2022,11
View_5892,P00049,Orange Smart Watch L,2,2022-12-24,29.67,C00421,UK,S20221224_C00421_6944,View,2022,12
INV10277,P00039,Yellow Protein Powder One Size,1,2022-12-31,107.47,C00421,UK,S20221231_C00421_8904,Purchase,2022,12
Browse_1366,P00011,Pink Yoga Mat XXL,3,2023-01-27,146.18,C00421,UK,S20230127_C00421_8657,Browse,2023,1
Cart_1211,P00030,Purple Water Bottle XS,4,2023-02-25,59.4,C00421,UK,S20230225_C00421_1707,Cart,2023,2
View_3117,P00065,Green Yoga Mat One Size,2,2023-03-11,50.54,C00421,UK,S20230311_C00421_1508,View,2023,3
Browse_9987,P00014,Pink Classic Jeans L,3,2023-04-08,194.78,C00421,UK,S20230408_C00421_2425,Browse,2023,4
View_8588,P00054,Pink Water Bottle XL,5,2023-06-09,106.1,C00421,UK,S20230609_C00421_6627,View,2023,6
Cart_4157,P00090,Black Water Bottle XXL,2,2022-06-15,92.9,C00422,Australia,S20220615_C00422_1597,Cart,2022,6
Browse_2613,P00007,Pink Protein Powder XL,1,2022-06-22,124.82,C00422,Australia,S20220622_C00422_6433,Browse,2022,6
Cart_844,P00001,Orange Sunglasses XXL,5,2022-06-26,117.64,C00422,Australia,S20220626_C00422_5720,Cart,2022,6
View_4332,P00052,White Backpack S,2,2022-06-27,30.04,C00422,Australia,S20220627_C00422_9117,View,2022,6
INV10247,P00032,Black Running Shoes XL,1,2022-07-26,182.74,C00422,Australia,S20220726_C00422_9233,Purchase,2022,7
Browse_3299,P00099,Grey Leather Wallet One Size,2,2022-08-06,135.12,C00422,Australia,S20220806_C00422_4696,Browse,2022,8
View_8055,P00096,Yellow Backpack One Size,3,2022-08-19,152.36,C00422,Australia,S20220819_C00422_6761,View,2022,8
Browse_8344,P00090,Black Water Bottle XXL,1,2022-08-25,92.9,C00422,Australia,S20220825_C00422_6698,Browse,2022,8
Checkout_1897,P00019,Orange Classic Jeans XXL,1,2022-09-01,31.03,C00422,Australia,S20220901_C00422_4325,Checkout,2022,9
Checkout_6640,P00052,White Backpack S,3,2022-09-02,30.04,C00422,Australia,S20220902_C00422_8780,Checkout,2022,9
View_6408,P00061,Blue Backpack M,1,2022-09-11,162.45,C00422,Australia,S20220911_C00422_3978,View,2022,9
Browse_2262,P00033,Purple Summer Dress XL,1,2022-09-17,114.0,C00422,Australia,S20220917_C00422_9889,Browse,2022,9
Browse_7806,P00034,Red Cotton Socks XS,2,2022-09-17,18.69,C00422,Australia,S20220917_C00422_3100,Browse,2022,9
Browse_4849,P00098,Pink Laptop Sleeve One Size,1,2022-09-20,19.75,C00422,Australia,S20220920_C00422_5138,Browse,2022,9
Browse_4530,P00095,Blue Yoga Mat XS,1,2022-07-06,59.95,C00423,France,S20220706_C00423_5936,Browse,2022,7
Checkout_5840,P00036,White Protein Powder One Size,3,2022-07-07,16.68,C00423,France,S20220707_C00423_5419,Checkout,2022,7
Checkout_6520,P00002,White Summer Dress L,3,2022-07-28,33.9,C00423,France,S20220728_C00423_8869,Checkout,2022,7
View_9874,P00081,Pink Wireless Earbuds XS,2,2022-08-03,123.96,C00423,France,S20220803_C00423_5949,View,2022,8
Browse_841,P00051,Yellow Water Bottle XXL,2,2022-08-04,165.82,C00423,France,S20220804_C00423_4434,Browse,2022,8
Browse_6760,P00027,Grey Protein Powder M,4,2022-08-04,13.74,C00423,France,S20220804_C00423_9067,Browse,2022,8
View_8402,P00012,Orange Running Shoes One Size,3,2022-08-20,45.43,C00423,France,S20220820_C00423_5315,View,2022,8
View_5135,P00094,Pink Sunglasses One Size,4,2022-08-24,134.69,C00423,France,S20220824_C00423_4255,View,2022,8
Browse_6116,P00035,Black Sunglasses XXL,2,2022-08-28,127.6,C00423,France,S20220828_C00423_6696,Browse,2022,8
View_3095,P00028,Yellow Sunglasses L,1,2022-09-02,182.55,C00423,France,S20220902_C00423_3828,View,2022,9
Cart_1965,P00055,Yellow Premium T-shirt M,3,2022-09-07,143.15,C00423,France,S20220907_C00423_4496,Cart,2022,9
Browse_9403,P00098,Pink Laptop Sleeve One Size,5,2022-09-08,19.75,C00423,France,S20220908_C00423_5377,Browse,2022,9
INV10122,P00003,Blue Classic Jeans M,3,2022-09-16,79.19,C00423,France,S20220916_C00423_9939,Purchase,2022,9
Browse_51,P00034,Red Cotton Socks XS,5,2022-09-18,18.69,C00423,France,S20220918_C00423_3015,Browse,2022,9
Browse_7484,P00040,Grey Sunglasses One Size,5,2022-10-06,32.45,C00423,France,S20221006_C00423_5457,Browse,2022,10
